,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
622,2423,"BUDHABALANGA, D/S OF BARIPADA",Odisha,22.0,7.8,7.9,213.0,1.5,0.35,7742.0,15083.0,2012.0,236.11749971014495,1
623,2424,BUDHABALANGA AT BALASORE D/S,Odisha,22.0,7.7,8.1,312.0,2.0,0.75,12675.0,32017.0,2012.0,357.30688000000004,1
624,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",Odisha,24.0,6.9,7.6,99.0,1.6,1.39,3066.0,5395.0,2012.0,130.74214898550724,1
625,2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",Odisha,27.0,7.3,8.0,230.0,1.6,0.69,2346.0,4348.0,2012.0,119.57174782608695,1
626,1642,NAGAVALLI AT JAYKAYPUR D/S,Odisha,26.0,6.8,8.1,264.0,2.6,1.16,2428.0,5142.0,2012.0,134.6109292753623,1
627,1643,NAGAVALLI AT RAYAGADA D/S,Odisha,25.0,7.2,8.1,272.0,3.1,1.46,2196.0,4586.0,2012.0,131.89762144927536,1
628,1455,RUSHIKULYA AT GANJAM U/S,Odisha,28.0,8.0,8.3,312.0,1.4,0.73,1618.0,4319.0,2012.0,103.56897246376813,1
629,2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),Odisha,26.0,7.0,8.0,199.0,1.8,1.11,1503.0,3573.0,2012.0,104.02370869565218,1
630,2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),Odisha,28.0,7.2,8.1,201.0,1.6,0.36,1239.0,2324.0,2012.0,96.83639478260869,1
631,1685,ARASALAR RIVER KARAIKAL REGION,Puducherry,31.0,6.8,7.8,505.0,2.1,0.02,233.0,465.0,2012.0,75.36686927536232,1
632,2444,CORINGA RIVER,Puducherry,25.0,6.5,7.9,11170.0,3.0,0.3,233.0,465.0,2012.0,88.88984347826087,1
633,2442,GAUTAMINANGODAVARI RIVER,Puducherry,25.0,6.9,7.4,4990.0,3.0,0.37,233.0,465.0,2012.0,76.93354898550724,1
634,2443,GAUTAMINANGODAVARI RIVER,Puducherry,25.0,6.8,8.1,1516.0,1.8965,0.28,233.0,465.0,2012.0,79.02433394202897,1
635,1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,Tamil Nadu,27.0,6.8,7.5,890.0,2.1,0.51,274.0,589.0,2012.0,71.23052260869568,2
636,1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,Tamil Nadu,23.0,7.3,7.6,160.0,1.9,0.06,32.0,89.0,2012.0,63.122687826086946,2
637,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",Tamil Nadu,25.0,7.0,7.7,111.0,2.2,0.08,53.0,131.0,2012.0,69.42229536231883,2
638,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE",Tamil Nadu,26.0,6.7,7.7,139.0,3.1,0.22,123.0,300.0,2012.0,80.43800289855072,1
639,1162,TAMBIRAPARANI AT MURAPPANADU,Tamil Nadu,29.0,7.2,7.2,288.0,2.1,0.14,33.0,91.0,2012.0,58.489621449275376,2
640,1328,TAMBIRAPARANI AT PAPPANKULAM,Tamil Nadu,24.0,7.0,7.1,95.0,1.9,0.08,47.0,118.0,2012.0,56.211715362318834,2
641,1329,TAMBIRAPARANI AT RAIL BDG. ,Tamil Nadu,24.0,7.0,7.5,84.0,1.7,0.06,32.0,87.0,2012.0,61.04238869565217,2
642,1330,TAMBIRAPARANI AT ARUMUGANERI,Tamil Nadu,29.0,7.4,7.0,3101.0,15.6,0.15,76.0,174.0,2012.0,175.1459608695652,1
643,3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI",Tamil Nadu,29.0,7.2,7.3,510.0,2.9,0.08,46.0,123.0,2012.0,67.64384144927536,2
644,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",Tamil Nadu,24.0,7.1,7.4,88.0,1.8,0.07,34.0,90.0,2012.0,59.75733507246376,2
645,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",Tamil Nadu,29.0,7.2,6.9,338.0,3.8,0.07,44.0,104.0,2012.0,68.57932811594203,2
646,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",Tamil Nadu,26.0,6.7,7.6,162.0,3.3,0.16,90.0,249.0,2012.0,79.73038289855072,1
647,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",Tamil Nadu,27.0,6.7,7.6,182.0,4.1,0.15,92.0,251.0,2012.0,86.8599295652174,1
648,1885,GHAGGAR AT D/S OF SURAJPUR,Haryana,27.0,6.8,8.0,414.0,3.1,0.88,233.0,465.0,2012.0,87.764875942029,1
649,1023,GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA),Punjab,21.0,5.5,7.4,635.0,8.8,5.08,1400.0,5500.0,2012.0,161.4656263768116,1
650,1024,GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),Punjab,24.0,5.5,7.4,1051.0,25.0,6.8,32000.0,63000.0,2012.0,994.0575997101449,1
651,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI",Punjab,21.0,5.3,7.3,636.0,9.9,5.0,2150.0,10000.0,2012.0,187.9854736231884,1
652,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",Punjab,24.0,5.1,7.4,993.0,21.9,6.63,36250.0,57750.0,2012.0,1061.2794008695653,1
653,1698,GHAGGAR AT D/S CHHATBIR,Punjab,21.0,5.3,7.5,632.0,13.5,5.08,20000.0,34750.0,2012.0,623.2625402898551,1
654,1699,GHAGGAR AT U/S DHAKANSU NALLAH,Punjab,18.0,4.9,7.4,973.0,17.5,4.77,22000.0,40667.0,2012.0,704.4017547826087,1
655,1700,GHAGGAR AT D/S DHAKANSU NALLAH,Punjab,22.0,4.3,7.5,1156.0,24.5,7.65,33750.0,65000.0,2012.0,1036.3716765217391,1
656,1701,GHAGGAR AT D/S JHARMAL NADI,Punjab,22.0,4.8,7.4,904.0,26.0,8.6,31750.0,55000.0,2012.0,999.1566684057972,1
657,1703,GHAGGAR AT MOONAK,Punjab,24.0,5.3,7.4,1290.0,26.9,8.1,36250.0,66250.0,2012.0,1106.673286956522,1
658,1704,GHAGGAR AT D/S SARDULGARH,Punjab,22.0,4.9,7.4,990.0,27.8,6.78,19000.0,40500.0,2012.0,729.4641147826087,1
659,1705,GHAGGAR AT U/S SARDULGARH,Punjab,22.0,5.2,7.4,914.0,20.5,6.18,14750.0,29500.0,2012.0,566.9739339130435,1
660,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",Haryana,27.0,6.4,7.9,1808.0,21.0,5.9,233.0,465.0,2012.0,247.2595571014493,1
661,1026,GHAGGAR GHNAN2 AT CHANDARPUR ,Haryana,27.0,6.6,7.8,1302.0,18.0,0.52,233.0,465.0,2012.0,217.30584985507247,1
662,1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,Haryana,27.0,6.4,8.0,1286.0,19.5,0.52,233.0,465.0,2012.0,235.01450376811596,1
663,1718,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,Rajasthan,33.0,4.8,7.5,280.0,2.4,0.72,3.0,4.0,2012.0,77.27882173913044,1
664,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",Himachal Pradesh,20.0,7.7,7.4,344.0,1.2,0.37,9.0,19.0,2012.0,51.08061333333334,2
665,2624,MARKANDA U/S KALA AMB,Himachal Pradesh,20.0,7.3,7.0,310.0,1.4,0.38,13.0,22.0,2012.0,47.91403449275362,3
666,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,Himachal Pradesh,20.0,7.1,7.7,303.0,1.5,0.34,13.0,23.0,2012.0,61.90771507246377,2
667,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",Himachal Pradesh,18.0,6.2,7.5,788.0,41.5,4.08,105.0,235.0,2012.0,419.4409443478261,1
668,2947,"JAWAI AT JAWAI DAM, SIROHI",Rajasthan,24.0,6.0,8.3,468.0,1.4,0.43,5.0,16.0,2012.0,76.59827159420291,1
669,1717,"KODRA DAM, MOUNT ABU",Rajasthan,19.0,5.9,7.3,234.0,1.5,0.36,4.0,12.0,2012.0,60.5224452173913,2
670,2948,"BANDI AT HEMAWAS DAM, PAL",Rajasthan,23.0,6.4,8.0,527.0,1.2,0.35,5.0,21.0,2012.0,67.70085710144929,2
671,2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",Rajasthan,24.0,5.9,7.9,796.0,1.5,0.48,4.0,14.0,2012.0,71.0756452173913,2
672,3305,"BANJAR AT MALANJKHAND NR W/S INTAKE POINT, JABALPUR",Madhya Pradesh,23.0,7.3,7.4,388.0,2.1,0.58,233.0,46.0,2012.0,65.96074115942031,2
673,2869,BARAK RIVER AT SENAPATI DISTT,Manipur,28.0,8.5,7.5,166.0,2.7,0.52,233.0,31.0,2012.0,67.17619768115944,2
674,2838,"BARAK RIVER NR NONEY VILL., TAMENGLONG",Manipur,29.0,8.9,7.0,125.0,1.9,0.52,233.0,45.0,2012.0,49.48430985507247,3
675,2868,"CHAKPIAT CHAKPIKARONG, CHANDEL",Manipur,30.0,8.0,7.8,144.0,2.1,0.52,233.0,51.0,2012.0,69.4779924637681,2
676,1424,IMPHAL AT MAHABALI,Manipur,30.0,7.5,7.7,87.0,1.2,0.52,233.0,54.0,2012.0,62.16874724637682,2
677,1457,IMPHAL AT KOIRENGEI,Manipur,28.0,8.5,7.6,84.0,2.0,0.52,233.0,16.0,2012.0,62.69445768115943,2
678,1627,IMPHAL AT KYAMGEI,Manipur,29.0,8.4,7.5,103.0,1.9,0.52,233.0,75.0,2012.0,60.571504637681166,2
679,1628,IMPHAL AT MINUTHONG,Manipur,30.0,8.7,7.2,117.0,3.2,0.52,233.0,52.0,2012.0,65.42586376811595,2
680,2861,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",Manipur,29.0,6.5,7.7,287.0,8.2,0.52,233.0,114.0,2012.0,129.0008168115942,1
681,2862,"IMPHAL AT SAMUROU, IMPHAL WEST",Manipur,28.0,8.6,7.5,130.0,4.6,0.52,233.0,39.0,2012.0,83.50775072463767,1
682,2864,"IMPHAL AT SEKMAI, IMPHAL EAST",Manipur,28.0,8.9,7.5,109.0,1.2,0.52,233.0,33.0,2012.0,51.96174985507247,2
683,2874,IRANG RIVER AT TAMENGLONG ,Manipur,30.0,9.8,8.4,246.0,1.2,0.52,233.0,10.0,2012.0,63.281047246376815,2
684,1458,IRIL AT PORAMPET,Manipur,28.0,7.6,7.5,147.0,1.3,0.52,233.0,30.0,2012.0,59.10878028985507,2
685,1624,IRIL AT LILONG,Manipur,29.0,8.7,7.6,202.0,1.2,0.52,233.0,60.0,2012.0,54.68632376811594,2
686,2863,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",Manipur,28.0,8.4,7.4,177.0,2.4,0.52,233.0,48.0,2012.0,63.271844637681156,2
687,2873,"IRIL RIVER AT LILONG, UKHRUL",Manipur,29.0,8.7,7.6,203.0,2.5,0.52,233.0,59.0,2012.0,66.19392376811594,2
688,2865,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",Manipur,32.0,8.2,7.4,120.0,1.9,0.52,233.0,46.0,2012.0,59.795038550724655,2
689,2866,"JIRI RIVER AT JIRI, IMPHAL EAST",Manipur,32.0,8.0,7.2,110.0,1.4,0.52,233.0,80.0,2012.0,52.864492463768116,2
690,1925,KHUGA RIVER (CHURACHANDPUR),Manipur,30.0,8.4,7.6,213.0,1.5,0.52,233.0,20.0,2012.0,58.778804637681155,2
691,2877,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",Manipur,29.0,9.4,7.8,174.0,1.0,0.52,233.0,16.0,2012.0,53.00447507246377,2
692,1926,"KHUJAIROK, MOREH (CHANDEL)",Manipur,31.0,8.1,8.0,244.0,2.4,0.52,233.0,73.0,2012.0,75.15134550724638,1
693,2878,LOKCHAO RIVER AT BISHNUPUR,Manipur,29.0,8.1,8.0,162.0,1.8,0.52,233.0,26.0,2012.0,69.81176550724638,2
694,2867,MAHA RIVER AT CHANDEL,Manipur,30.0,8.7,7.6,163.0,2.6,0.52,233.0,24.0,2012.0,67.06262376811594,2
695,2852,"MANIPUR AT SEKMAIJAN, THOUBAL",Manipur,29.0,8.7,7.6,143.0,1.9,0.52,233.0,58.0,2012.0,60.86930376811594,2
696,2857,MANIPUR RIVER AT THOUBAL,Manipur,30.0,9.2,7.6,208.0,1.9,0.52,233.0,30.0,2012.0,58.47200898550724,2
697,2879,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,Manipur,29.0,8.3,7.7,158.0,2.0,0.52,233.0,48.0,2012.0,65.4159515942029,2
698,1625,NAMBUL RIVER AT HUMP BRIDGE,Manipur,29.0,5.9,7.1,338.0,6.6,0.52,233.0,522.0,2012.0,107.40911855072461,1
699,1626,NAMBUL AT HEIRANGOITHONG,Manipur,30.0,4.3,7.4,269.0,12.3,0.52,233.0,412.0,2012.0,170.73152985507247,1
700,2858,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",Manipur,29.0,8.2,7.1,109.0,3.3,0.52,233.0,12.0,2012.0,66.96993855072463,2
701,2860,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",Manipur,29.0,7.4,7.1,116.0,2.7,0.52,233.0,55.0,2012.0,65.51843420289855,2
702,2880,NAMBUL RIVER AT BISHNUPUR,Manipur,28.0,8.2,7.6,112.0,2.1,0.52,233.0,31.0,2012.0,65.03237855072464,2
703,1927,"SEKMAI R, KAKCHING (THOUBAL)",Manipur,29.0,8.5,7.5,169.0,3.6,0.52,233.0,41.0,2012.0,75.14585768115943,1
704,2854,"THOUBAL R AT PHADOM, THOUBAL",Manipur,29.0,8.9,7.6,221.0,1.7,0.52,233.0,30.0,2012.0,58.14772985507245,2
705,2856,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",Manipur,30.0,9.3,7.6,193.0,2.3,0.52,233.0,41.0,2012.0,61.5308420289855,2
706,2870,"THOUBAL  AT SHONG KONG, UKHRUL",Manipur,28.0,9.1,7.3,217.0,3.9,0.52,233.0,67.0,2012.0,71.45921594202899,2
707,2871,"THOUBAL  AT YONGUL KONG, UKHRUL",Manipur,28.0,7.9,7.3,131.0,0.8,0.52,233.0,38.0,2012.0,49.76575942028986,3
708,2872,"THOUBAL AT LITAN, UKHRUL",Manipur,29.0,8.7,7.4,176.0,2.2,0.52,233.0,36.0,2012.0,60.055323768115954,2
709,2855,"WANGJING AT HEIROK, THOUBAL",Manipur,30.0,8.1,7.3,199.0,2.2,0.52,233.0,56.0,2012.0,61.215305507246384,2
710,2876,"WANGJING RIVER AT WANGJING, THOUBAL",Manipur,30.0,8.2,7.4,170.0,2.2,0.52,233.0,39.0,2012.0,62.46009855072466,2
711,3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",Meghalaya,25.0,7.7,7.2,95.0,1.8,2.67,22.0,50.0,2012.0,53.410619999999994,2
712,3384,"BUGI AT DALU, SOUTH GARO HILLS",Meghalaya,25.0,7.6,7.2,92.0,2.5,2.41,20.0,45.0,2012.0,60.01372028985509,2
713,3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",Meghalaya,25.0,9.9,7.2,65.0,1.5,2.31,21.0,55.0,2012.0,40.10414695652174,3
714,1632,GANOL RIVER TURA,Meghalaya,24.0,7.6,7.4,93.0,2.1,2.89,276.0,408.0,2012.0,65.73508028985508,2
715,1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",Meghalaya,22.0,5.5,2.9,568.0,6.8,1.12,18.0,33.0,2012.0,33.44898637681159,3
716,3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",Meghalaya,16.0,7.6,7.0,42.0,1.3,3.01,11.0,27.0,2012.0,45.77106028985508,3
717,3370,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",Meghalaya,17.0,7.7,7.1,45.0,1.4,2.89,9.0,22.0,2012.0,47.85341333333333,3
718,3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",Meghalaya,23.0,8.3,7.0,59.0,1.7,2.86,16.0,33.0,2012.0,46.043411594202894,3
720,3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),Meghalaya,25.0,7.7,6.3,250.0,2.1,3.88,180.0,326.0,2012.0,44.16113333333333,3
721,3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",Meghalaya,25.0,8.8,7.3,37.0,1.5,1.62,15.0,35.0,2012.0,46.91350347826086,3
722,3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",Meghalaya,25.0,7.3,7.3,72.0,2.0,1.65,17.0,36.0,2012.0,58.611207826086954,2
723,3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",Meghalaya,20.0,7.5,7.0,38.0,1.7,2.2,18.0,40.0,2012.0,49.86106724637681,3
724,3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",Meghalaya,22.0,7.8,7.1,44.0,1.6,2.62,15.0,33.0,2012.0,49.2480063768116,3
725,1631,MYNTDU RIVER JOWAI,Meghalaya,20.0,7.0,7.0,100.0,2.4,3.03,1967.0,2600.0,2012.0,102.20338869565218,1
726,3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",Meghalaya,21.0,7.5,6.3,52.0,1.7,0.82,7.0,21.0,2012.0,37.313987246376804,3
727,3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",Meghalaya,16.0,6.4,6.9,61.0,2.6,3.88,227.0,538.0,2012.0,66.30102376811594,2
728,3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",Meghalaya,17.0,7.5,7.1,39.0,1.4,2.88,12.0,22.0,2012.0,48.879473913043476,3
729,3372,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",Meghalaya,17.0,8.0,7.1,41.0,1.4,3.35,10.0,25.0,2012.0,46.48232579710144,3
730,1633,SIMSANG RIVER WILLIAMNAGAR,Meghalaya,24.0,7.9,7.3,93.0,1.7,5.02,295.0,418.0,2012.0,59.669999420289855,2
731,3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",Meghalaya,18.0,7.5,6.9,69.0,1.9,4.92,20.0,49.0,2012.0,50.24585391304348,1
732,3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",Meghalaya,18.0,7.9,7.2,46.0,1.7,2.72,20.0,45.0,2012.0,51.512632753623194,2
733,3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",Meghalaya,18.0,8.0,7.2,42.0,1.4,2.47,5.0,31.0,2012.0,48.013152463768115,3
734,3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",Meghalaya,25.0,7.7,7.1,101.0,1.5,3.42,16.0,43.0,2012.0,48.96819999999999,3
735,3350,UMKHEN AT WAHKDAIT,Meghalaya,19.0,7.2,7.1,49.0,1.6,2.86,17.0,40.0,2012.0,52.20760811594203,2
736,3351,UMKHEN AT KSEHPONGDENG,Meghalaya,21.0,8.2,7.1,49.0,1.2,2.81,15.0,32.0,2012.0,43.804511884057966,3
737,3352,"UMKHEN AT DIENGPASOH, EAST KHASI HILLS",Meghalaya,21.0,7.8,7.1,58.0,1.5,2.97,19.0,43.0,2012.0,48.494753043478255,3
738,3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",Meghalaya,18.0,4.9,7.1,182.0,14.2,11.61,10417.0,15500.0,2012.0,409.03493478260873,1
739,3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",Meghalaya,19.0,2.5,7.1,382.0,37.2,11.81,53083.0,87167.0,2012.0,1582.9282284057974,1
740,3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",Meghalaya,18.0,8.0,7.0,48.0,1.4,3.8,17.0,41.0,2012.0,44.955285797101446,3
741,3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",Meghalaya,24.0,8.4,7.1,48.0,1.2,3.08,18.0,45.0,2012.0,42.94079797101449,3
742,3363,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",Meghalaya,17.0,6.8,6.6,49.0,1.9,3.07,18.0,38.0,2012.0,48.15217594202898,3
743,3364,"UMSHYRPI  AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",Meghalaya,18.0,2.1,7.0,286.0,45.6,10.61,51250.0,84500.0,2012.0,1616.225016231884,1
744,3365,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",Meghalaya,19.0,4.0,7.1,194.0,22.4,10.47,29500.0,45250.0,2012.0,914.1084173913044,1
745,1427,UMTREW AT BYRNIHAT EAST,Meghalaya,24.0,7.7,7.2,107.0,6.6,3.02,285.0,425.0,2012.0,101.83592666666665,1
746,3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",Meghalaya,22.0,7.6,7.1,51.0,2.0,2.6,37.0,81.0,2012.0,54.24709362318841,2
747,3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",Meghalaya,20.0,7.7,7.1,46.0,1.6,3.93,8.0,22.0,2012.0,49.71564,3
748,3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",Meghalaya,20.0,7.7,7.1,49.0,1.9,3.89,11.0,26.0,2012.0,52.43470666666665,2
749,2050,TLAWNG UPSTREAM AIZAWL,Mizoram,24.0,6.5,7.4,297.0,1.0,0.13,26.0,438.0,2012.0,55.51455681159419,2
750,2051,TLAWNG DOWNSTREAM AIZAWL,Mizoram,24.0,6.3,7.5,287.0,0.9,0.14,5.0,204.0,2012.0,56.81084405797102,2
751,2052,TUIRIAL UPPER CATCHMENT,Mizoram,24.0,6.5,7.2,375.0,1.1,0.17,33.0,625.0,2012.0,53.14513014492754,2
752,2053,TUIRIAL LOWER CATCHMENT,Mizoram,24.0,6.9,6.9,349.0,1.1,0.18,38.0,503.0,2012.0,46.09181565217391,3
753,1403,GUMTI AT U/S SOUTH TRIPURA,Tripura,28.0,6.6,7.8,165.0,1.6,0.52,268.0,316.0,2012.0,72.62362985507245,2
754,1404,GUMTI AT D/S SOUTH TRIPURA,Tripura,28.0,6.4,8.0,155.0,3.9,0.5,512.0,516.0,2012.0,102.84941710144926,1
755,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",Tripura,27.0,6.5,8.0,168.0,4.2,0.99,488.0,616.0,2012.0,104.57196347826087,1
756,1393,DAMANGANGA AT D/S OF MADHUBAN,Daman & Diu,29.1,6.7,7.7,218.0,5.0,1.31,233.0,465.0,2011.0,99.86065623188406,1
757,2459,DAMANGANGA AT ZUARI CAUSE WAY BRIDGE,Dadara & Nagar Havelli,27.0,4.2,7.9,4909.0,18.0,7.0,233.0,465.0,2011.0,232.08995681159422,1
758,2462,"DAMANGANGA AT VAPI WEIR,VAPI",Dadara & Nagar Havelli,27.7,6.7,8.5,235.0,1.8965,3.1,233.0,465.0,2011.0,86.47592089855073,1
759,2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",Dadara & Nagar Havelli,27.1,6.7,8.3,262.0,1.8965,0.52,233.0,465.0,2011.0,82.72778089855073,1
760,2464,"DAMANGANGA AT D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",Dadara & Nagar Havelli,27.1,6.8,7.8,227.0,1.8965,0.52,233.0,465.0,2011.0,73.55899394202899,2
761,2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",Dadara & Nagar Havelli,27.3,6.8,8.5,249.0,1.8965,0.11,233.0,465.0,2011.0,85.67100727536233,1
762,2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",Dadara & Nagar Havelli,27.0,4.2,8.2,2754.0,42.0,0.52,233.0,465.0,2011.0,448.56337681159414,1
763,1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,Gujarat,27.6,7.1,7.3,212.0,1.4,0.84,3.0,6.0,2011.0,53.88842173913042,2
764,1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),Gujarat,28.2,5.0,8.3,12771.0,4.1,1.48,7.0,30.0,2011.0,108.17828115942031,1
765,1860,BALEHWAR KHADI AT N.H. NO. 8,Gujarat,28.0,6.7,8.0,304.0,1.5,0.18,1500.0,3550.0,2011.0,102.6614295652174,1
766,1861,PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,Gujarat,28.5,5.8,7.7,1315.0,2.5,0.22,1900.0,6800.0,2011.0,120.41700550724637,1
767,1865,DHADAR AT KOTHADA,Gujarat,27.0,7.6,7.7,1291.0,10.0,0.34,23.0,77.0,2011.0,135.19452028985506,1
768,1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",Gujarat,27.0,4.3,8.4,605.0,6.5,1.68,5.0,15.0,2011.0,131.82453652173913,1
769,1149,KOLAK AT PATALIA BDG.,Gujarat,26.7,3.7,8.2,600.0,4.3,1.66,6.0,20.0,2011.0,111.78457159420289,1
770,1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,Gujarat,27.0,4.6,7.2,729.0,4.0,0.33,900.0,2300.0,2011.0,107.58115565217393,1
771,2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",Gujarat,26.8,6.2,8.4,2670.0,1.3,0.24,233.0,465.0,2011.0,82.08814434782609,1
772,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Goa,28.7,6.8,6.5,43.0,1.1,0.42,8.0,178.0,2011.0,38.85332260869566,3
773,1475,ZUARI AT PANCHAWADI,Goa,29.3,6.6,7.0,59.0,1.1,0.27,8.0,113.0,2011.0,48.468316521739126,3
774,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Goa,28.8,6.0,6.2,106.0,1.5,0.28,9.0,166.0,2011.0,41.05283159420291,3
775,1476,"MANDOVI AT TONCA, MARCELA, GOA",Goa,28.3,5.9,6.6,516.0,1.1,0.18,8.0,169.0,2011.0,44.9949452173913,3
776,1543,RIVER KALNA AT CHANDELNAN PERNEM,Goa,25.8,7.3,6.1,87.0,0.9,0.33,6.0,169.0,2011.0,27.68714782608695,3
777,1548,RIVER ASSONORA AT ASSONORA,Goa,28.3,7.3,5.9,74.0,1.5,0.22,8.0,163.0,2011.0,29.554341159420296,3
778,2276,RIVER BICHOLIM VARAZAN NAGAR,Goa,27.8,6.7,6.3,127.0,2.0,0.44,10.0,149.0,2011.0,43.88769623188406,3
779,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Goa,26.0,6.8,6.2,226.0,1.6,0.18,9.0,151.0,2011.0,38.10150260869567,3
780,1546,RIVER KHANDEPAR AT OPA NAN PONDA,Goa,27.8,7.1,5.9,93.0,1.8,0.28,9.0,131.0,2011.0,33.197915072463786,3
781,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Goa,26.3,7.4,6.2,76.0,1.3,0.41,11.0,133.0,2011.0,32.59176753623188,3
782,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Goa,25.7,7.3,6.2,113.0,1.2,0.33,9.0,137.0,2011.0,32.14372782608696,3
